"time","close","high","low","open","volumefrom","volumeto","conversionType","conversionSymbol","ts","timeDate"
1700092800000,36163.6,37927.61,35501.13,37857.89,95539.44,3510045007.78,"direct","",1700092800,"2023-11-16"
1700179200000,36611.9,36769.27,35864.64,36163.6,82213.91,2987472128.69,"direct","",1700179200,"2023-11-17"
1700265600000,36570.24,36842.76,36186.66,36611.9,34805.94,1270709403.91,"direct","",1700265600,"2023-11-18"
1700352000000,37360.55,37500.29,36386.44,36570.24,41484.44,1526576034.64,"direct","",1700352000,"2023-11-19"
1700438400000,37449.3,37748.45,36775.7,37360.55,77613.8,2894851635.63,"direct","",1700438400,"2023-11-20"
1700524800000,35746.05,37646.91,35737.51,37449.3,107729.78,3970881784.87,"direct","",1700524800,"2023-11-21"
1700611200000,37408.68,37859.79,35635.05,35746.05,95333.35,3506852842.67,"direct","",1700611200,"2023-11-22"
1700697600000,37294.45,37644.04,36881.28,37408.68,48834.92,1821383768.74,"direct","",1700697600,"2023-11-23"
1700784000000,37714.67,38415.62,37253.21,37294.45,92758.52,3506233278.26,"direct","",1700784000,"2023-11-24"
1700870400000,37781.69,37886.26,37592.94,37714.67,21728.04,820173420.88,"direct","",1700870400,"2023-11-25"
1700956800000,37445.49,37815.44,37153.37,37781.69,42412.98,1589956695.65,"direct","",1700956800,"2023-11-26"
1701043200000,37243.19,37562.2,36717.78,37445.49,66934.5,2482030785.28,"direct","",1701043200,"2023-11-27"
1701129600000,37817.78,38377.6,36872.75,37243.19,77947.09,2935460338.98,"direct","",1701129600,"2023-11-28"
1701216000000,37854.38,38443.67,37570.31,37817.78,67040.43,2544940904.87,"direct","",1701216000,"2023-11-29"
1701302400000,37723.02,38143.75,37494.18,37854.38,47747.14,1803057984.91,"direct","",1701302400,"2023-11-30"
1701388800000,38683.46,38990.72,37615.93,37723.02,85160.64,3275247496.33,"direct","",1701388800,"2023-12-01"
1701475200000,39450.62,39711.02,38640.23,38683.46,50855.86,1988342084.97,"direct","",1701475200,"2023-12-02"
1701561600000,39971.54,40212.41,39277.1,39450.62,50205.96,1992042744.65,"direct","",1701561600,"2023-12-03"
1701648000000,41988.85,42417.12,39971.44,39971.54,153576.39,6364947318.12,"direct","",1701648000,"2023-12-04"
1701734400000,44072.31,44489.63,41409.29,41988.85,142957.45,6124139941.8,"direct","",1701734400,"2023-12-05"
1701820800000,43762.37,44285.73,43362.34,44072.31,105977.22,4650341278.5,"direct","",1701820800,"2023-12-06"
1701907200000,43273.98,44046.7,42832.58,43762.37,92134.9,4002899831.29,"direct","",1701907200,"2023-12-07"
1701993600000,44172.92,44705.09,43087.19,43273.98,82300.82,3599113665.55,"direct","",1701993600,"2023-12-08"
1702080000000,43714.74,44355.66,43589.45,44172.92,51452.56,2262656995.1,"direct","",1702080000,"2023-12-09"
1702166400000,43789.31,44046.02,43575.47,43714.74,36478.15,1598002862.4,"direct","",1702166400,"2023-12-10"
1702252800000,41252.71,43805.98,40241.34,43789.31,168829.48,7055195298.68,"direct","",1702252800,"2023-12-11"
1702339200000,41490.46,42099.37,40682.9,41252.71,93847.87,3896666516.7,"direct","",1702339200,"2023-12-12"
1702425600000,42869.65,43445.25,40613.44,41490.46,99954.52,4180488911.34,"direct","",1702425600,"2023-12-13"
1702512000000,43023.18,43413.36,41794.87,42869.65,94070.17,4021614856.41,"direct","",1702512000,"2023-12-14"
1702598400000,41939.16,43082.84,41667.28,43023.18,70758.2,2999854316.99,"direct","",1702598400,"2023-12-15"
1702684800000,42276.45,42715.33,41629,41939.16,47118.2,1993184012.21,"direct","",1702684800,"2023-12-16"
1702771200000,41375.52,42422.04,41266.16,42276.45,57814.35,2423034726.58,"direct","",1702771200,"2023-12-17"
1702857600000,42656.63,42756.93,40546.5,41375.52,101050.45,4186262350.7,"direct","",1702857600,"2023-12-18"
1702944000000,42275.89,43471.15,41813.19,42656.63,90098.09,3845204146.49,"direct","",1702944000,"2023-12-19"
1703030400000,43667.93,44287.78,42209.14,42275.89,100512,4365346067.62,"direct","",1703030400,"2023-12-20"
1703116800000,43861.44,44242.04,43299.81,43667.93,77808.43,3403031912.11,"direct","",1703116800,"2023-12-21"
1703203200000,43968.86,44396.84,43413.1,43861.44,68743.6,3011791951.7,"direct","",1703203200,"2023-12-22"
1703289600000,43703.81,43987.29,43296.29,43968.86,31930.05,1394050611.14,"direct","",1703289600,"2023-12-23"
1703376000000,42992.81,43944.21,42590.88,43703.81,46614.94,2025692292.57,"direct","",1703376000,"2023-12-24"
1703462400000,43574.3,43802.55,42734.08,42992.81,51377.95,2228279443.81,"direct","",1703462400,"2023-12-25"
1703548800000,42510.49,43591.46,41706.6,43574.3,83402.32,3550226946.04,"direct","",1703548800,"2023-12-26"
1703635200000,43430.54,43674.28,42111.53,42510.49,71408.78,3064776310.68,"direct","",1703635200,"2023-12-27"
1703721600000,42563.93,43787.89,42275.71,43430.54,72952.65,3128938925.73,"direct","",1703721600,"2023-12-28"
1703808000000,42066.26,43108.99,41352.16,42563.93,90876.3,3846058549.57,"direct","",1703808000,"2023-12-29"
1703894400000,42143.38,42610.03,41523.43,42066.26,51165.93,2155379825.93,"direct","",1703894400,"2023-12-30"
1703980800000,42284.33,42892.98,41972.43,42143.38,48739.98,2069305071.8,"direct","",1703980800,"2023-12-31"
1704067200000,44180.16,44189.16,42184.7,42284.33,55472.51,2387667581.72,"direct","",1704067200,"2024-01-01"
1704153600000,44949.99,45877.75,44149.82,44180.16,132347.63,5980874330.29,"direct","",1704153600,"2024-01-02"
1704240000000,42843.31,45498.67,41453.48,44949.99,178705.84,7713588822.3,"direct","",1704240000,"2024-01-03"
1704326400000,44152.19,44731.8,42618.26,42843.31,107764.49,4702241927.92,"direct","",1704326400,"2024-01-04"
1704412800000,44145.78,44310.43,42790.63,44152.19,118964.84,5197472757.98,"direct","",1704412800,"2024-01-05"
1704499200000,43968.02,44210.72,43398.77,44145.78,41824.94,1831785013.89,"direct","",1704499200,"2024-01-06"
1704585600000,43928.3,44478.42,43597.56,43968.02,52302.06,2304602327.31,"direct","",1704585600,"2024-01-07"
1704672000000,46951.3,47248.25,43186.52,43928.3,148456.58,6711779877.38,"direct","",1704672000,"2024-01-08"
1704758400000,46109.84,47917.24,45213.93,46951.3,152065.61,7068005216.11,"direct","",1704758400,"2024-01-09"
1704844800000,46650.62,47688.8,44309.44,46109.84,196434.1,9001285837.38,"direct","",1704844800,"2024-01-10"
1704931200000,46340.48,48964.35,45608.24,46650.62,174370.42,8178926418.09,"direct","",1704931200,"2024-01-11"
1705017600000,42784.5,46513.87,41564.5,46340.48,173899.18,7719328033.9,"direct","",1705017600,"2024-01-12"
1705104000000,42847.52,43252.5,42440.11,42784.5,73084.23,3131306064.78,"direct","",1705104000,"2024-01-13"
1705190400000,41732.99,43076.51,41722.14,42847.52,60022.06,2556105853.28,"direct","",1705190400,"2024-01-14"
1705276800000,42516.25,43374.05,41717.2,41732.99,80249.08,3422382270.57,"direct","",1705276800,"2024-01-15"
1705363200000,43139.76,43572.37,42067.25,42516.25,88304.51,3789597957.94,"direct","",1705363200,"2024-01-16"
1705449600000,42776.18,43194.88,42205.37,43139.76,68440.75,2921167574.92,"direct","",1705449600,"2024-01-17"
1705536000000,41325.01,42928.03,40685.64,42776.18,93271.8,3906739750.82,"direct","",1705536000,"2024-01-18"
1705622400000,41659.41,42189.23,40290.62,41325.01,101489.63,4185007288.3,"direct","",1705622400,"2024-01-19"
1705708800000,41695.06,41867.83,41461.2,41659.41,31396.38,1306695136.2,"direct","",1705708800,"2024-01-20"
1705795200000,41581.05,41880.39,41503.33,41695.06,23563.45,982609168.77,"direct","",1705795200,"2024-01-21"
1705881600000,39567.66,41687.72,39434.43,41581.05,124287.54,5039772144.08,"direct","",1705881600,"2024-01-22"
1705968000000,39898.86,40179.21,38555.31,39567.66,114994.87,4517068306.44,"direct","",1705968000,"2024-01-23"
1706054400000,40084.94,40556.29,39489.21,39898.86,81346.93,3249985498.83,"direct","",1706054400,"2024-01-24"
1706140800000,39961.18,40301.49,39550.79,40084.94,61979.1,2474925353.53,"direct","",1706140800,"2024-01-25"
1706227200000,41822.11,42245.07,39824.22,39961.18,99354.11,4090730307.26,"direct","",1706227200,"2024-01-26"
1706313600000,42120.72,42197.05,41397,41822.11,32387.92,1354071323.04,"direct","",1706313600,"2024-01-27"
1706400000000,42031.73,42838.22,41622.68,42120.72,53843.69,2276839574.65,"direct","",1706400000,"2024-01-28"
1706486400000,43301.03,43307.37,41807.63,42031.73,67156.61,2860032349.29,"direct","",1706486400,"2024-01-29"
1706572800000,42942.6,43867.51,42687.4,43301.03,78556.29,3410537148.52,"direct","",1706572800,"2024-01-30"
1706659200000,42581.25,43741.55,42289.14,42942.6,83343.27,3578782007.29,"direct","",1706659200,"2024-01-31"
1706745600000,43083.8,43283.04,41884.1,42581.25,71873.62,3053683242.07,"direct","",1706745600,"2024-02-01"
1706832000000,43199.34,43482.63,42551.73,43083.8,58105.22,2502217189.06,"direct","",1706832000,"2024-02-02"
1706918400000,43011.56,43378.53,42880.73,43199.34,21156.93,912101186.27,"direct","",1706918400,"2024-02-03"
1707004800000,42585.15,43115.72,42271.88,43011.56,31807.91,1362189078.42,"direct","",1707004800,"2024-02-04"
1707091200000,42709.13,43568.31,42259.24,42585.15,58785.66,2517911881.95,"direct","",1707091200,"2024-02-05"
1707177600000,43098.01,43390.11,42573.8,42709.13,48645.2,2091582789.65,"direct","",1707177600,"2024-02-06"
1707264000000,44349.35,44394.37,42790.21,43098.01,67272.48,2925464925.79,"direct","",1707264000,"2024-02-07"
1707350400000,45289.28,45607.63,44330.85,44349.35,89944.14,4044210076.45,"direct","",1707350400,"2024-02-08"
1707436800000,47131.96,48189.64,45246.78,45289.28,154052.28,7236640373.27,"direct","",1707436800,"2024-02-09"
1707523200000,47750.33,48169.57,46836.9,47131.96,48917.7,2319251941.28,"direct","",1707523200,"2024-02-10"
1707609600000,48299.29,48587.07,47568.42,47750.33,58974.99,2841067995.88,"direct","",1707609600,"2024-02-11"
1707696000000,49920.44,50335.38,47711.8,48299.29,116876.83,5741393637.97,"direct","",1707696000,"2024-02-12"
1707782400000,49699.38,50358.8,48313.26,49920.44,110669.91,5465413579.34,"direct","",1707782400,"2024-02-13"
1707868800000,51793.44,52021.79,49237.58,49699.38,117929.8,6032084794.38,"direct","",1707868800,"2024-02-14"
1707955200000,51880.61,52813.89,51311.91,51793.44,113100.85,5890293505.64,"direct","",1707955200,"2024-02-15"
1708041600000,52124.52,52567.41,51575.46,51880.61,79590.04,4140199671.3,"direct","",1708041600,"2024-02-16"
1708128000000,51644.8,52163.38,50624.96,52124.52,54905.36,2823149562.67,"direct","",1708128000,"2024-02-17"
1708214400000,52135.6,52378.89,51164.66,51644.8,43925.03,2275011642.94,"direct","",1708214400,"2024-02-18"
1708300800000,51775.55,52487.33,51684.86,52135.6,58255.44,3036575955.59,"direct","",1708300800,"2024-02-19"
1708387200000,52261.49,52986.18,50762.69,51775.55,104620.67,5428815757.92,"direct","",1708387200,"2024-02-20"
1708473600000,51847.9,52366.91,50646.65,52261.49,88437.73,4537063087.36,"direct","",1708473600,"2024-02-21"
1708560000000,51292.15,52057.88,50941.28,51847.9,73599.96,3795560878.35,"direct","",1708560000,"2024-02-22"
1708646400000,50745.69,51545.83,50528.98,51292.15,64442.03,3289193981.49,"direct","",1708646400,"2024-02-23"
1708732800000,51567.03,51695.64,50583.95,50745.69,32766.47,1677255114.55,"direct","",1708732800,"2024-02-24"
1708819200000,51729.02,51964.11,51284.05,51567.03,36458.27,1882985774.93,"direct","",1708819200,"2024-02-25"
1708905600000,54476.91,54909.99,50905.96,51729.02,103979.7,5501882039.52,"direct","",1708905600,"2024-02-26"
1708992000000,57038.6,57588.76,54450.27,54476.91,140081.25,7915548062.94,"direct","",1708992000,"2024-02-27"
1709078400000,62431.53,64038.89,56696.28,57038.6,232949.91,14043552555.17,"direct","",1709078400,"2024-02-28"
1709164800000,61135.56,63671.32,60386.63,62431.53,172793.57,10731054515.59,"direct","",1709164800,"2024-02-29"
1709251200000,62383.45,63112.66,60777.09,61135.56,98972.12,6127022992.23,"direct","",1709251200,"2024-03-01"
1709337600000,61993.67,62434.54,61570.58,62383.45,52926.67,3280355629.36,"direct","",1709337600,"2024-03-02"
1709424000000,63114.68,63235.09,61370.94,61993.67,62278.22,3875330227.63,"direct","",1709424000,"2024-03-03"
1709510400000,68244.8,68496.35,62536.31,63114.68,174047.45,11409894564.69,"direct","",1709510400,"2024-03-04"
1709596800000,63724.89,69044.37,59983.89,68244.8,250541.56,16405013542.63,"direct","",1709596800,"2024-03-05"
1709683200000,66073.06,67643.5,62785.52,63724.89,164926.33,10875172217.6,"direct","",1709683200,"2024-03-06"
1709769600000,66823.68,67978.49,65558.85,66073.06,97067.9,6489877085.52,"direct","",1709769600,"2024-03-07"
1709856000000,68122.88,69995.53,66202.06,66823.68,130223.71,8845914258.45,"direct","",1709856000,"2024-03-08"
1709942400000,68314.47,68539.92,67862.44,68122.88,34061.72,2323969363.61,"direct","",1709942400,"2024-03-09"
1710028800000,68954.04,69888.58,68097.26,68314.47,67713.32,4688678645,"direct","",1710028800,"2024-03-10"
1710115200000,72079.73,72798.85,67246.7,68954.04,136682.72,9712274384.31,"direct","",1710115200,"2024-03-11"
1710201600000,71450.35,72982.34,68798.81,72079.73,130888.16,9339449219.66,"direct","",1710201600,"2024-03-12"
1710288000000,73074.27,73634.61,71329.1,71450.35,90233.26,6561025278.71,"direct","",1710288000,"2024-03-13"
1710374400000,71392.9,73776.32,68598.49,73074.27,128924.3,9215789128.79,"direct","",1710374400,"2024-03-14"
1710460800000,69498.63,72419.73,65724.53,71392.9,196650.44,13438442379.3,"direct","",1710460800,"2024-03-15"
1710547200000,65303.51,70044.09,64806.1,69498.63,108999.32,7383942089.7,"direct","",1710547200,"2024-03-16"
1710633600000,68395.77,68903.52,64550.89,65303.51,100947.82,6741103538.4,"direct","",1710633600,"2024-03-17"
1710720000000,67612.11,68959.36,66564.6,68395.77,108909.01,7370787242.94,"direct","",1710720000,"2024-03-18"
1710806400000,61937.73,68121.16,61557.4,67612.11,194010.51,12465187128.02,"direct","",1710806400,"2024-03-19"
1710892800000,67835.91,68097.98,60777.71,61937.73,172918.5,11031208223.34,"direct","",1710892800,"2024-03-20"
1710979200000,65502.93,68227.66,64533.9,67835.91,110491.2,7357799345.98,"direct","",1710979200,"2024-03-21"
1711065600000,63798.42,66642.23,62304.61,65502.93,103070.47,6627834434.14,"direct","",1711065600,"2024-03-22"
1711152000000,63991.49,65999.18,63003.33,63798.42,51846.06,3349269181.04,"direct","",1711152000,"2024-03-23"
1711238400000,67209.77,67628.71,63782.39,63991.49,62735.83,4109198092.26,"direct","",1711238400,"2024-03-24"
1711324800000,69875.09,71135.21,66384.67,67209.77,108023.19,7419333115.61,"direct","",1711324800,"2024-03-25"
1711411200000,69992.08,71554.78,69320.27,69875.09,84352.84,5935416689.08,"direct","",1711411200,"2024-03-26"
1711497600000,69468.01,71764.63,68413.81,69992.08,95685.38,6673222114.64,"direct","",1711497600,"2024-03-27"
1711584000000,70784.27,71545.58,68908.94,69468.01,69382.91,4894355810.11,"direct","",1711584000,"2024-03-28"
1711670400000,69853.37,70917.13,69032.52,70784.27,53458.43,3739893101.95,"direct","",1711670400,"2024-03-29"
1711756800000,69586.11,70318.28,69543.45,69853.37,25406.31,1777396197.04,"direct","",1711756800,"2024-03-30"
1711843200000,71286.51,71370.88,69564.63,69586.11,35348.73,2492806757.76,"direct","",1711843200,"2024-03-31"
1711929600000,69653.16,71293.45,68077.87,71286.51,82982.01,5759712384.96,"direct","",1711929600,"2024-04-01"
1712016000000,65465.58,69675.51,64581.7,69653.16,142863.14,9451750870.71,"direct","",1712016000,"2024-04-02"
1712102400000,65964.07,66897.01,64552.43,65465.58,79288.68,5230699848.98,"direct","",1712102400,"2024-04-03"
1712188800000,68491.79,69299.16,65068.34,65964.07,86258.6,5807795795.04,"direct","",1712188800,"2024-04-04"
1712275200000,67824.62,68736.98,65967.02,68491.79,79773.6,5375967516.33,"direct","",1712275200,"2024-04-05"
1712361600000,68896.02,69685.44,67454.39,67824.62,36784.81,2509157258.68,"direct","",1712361600,"2024-04-06"
1712448000000,69358.84,70314.32,68826.44,68896.02,44265.45,3075629552.14,"direct","",1712448000,"2024-04-07"
1712534400000,71627.11,72782.86,69056.7,69358.84,90484.33,6467595243.31,"direct","",1712534400,"2024-04-08"
1712620800000,69146.14,71756.18,68236.9,71627.11,79714.97,5576314081.41,"direct","",1712620800,"2024-04-09"
1712707200000,70631.3,71154.01,67516.25,69146.14,83583.85,5773092889.45,"direct","",1712707200,"2024-04-10"
1712793600000,70008,71299.87,69571.93,70631.3,64755.59,4559457885.79,"direct","",1712793600,"2024-04-11"
1712880000000,67118.4,71230.59,65781.54,70008,105024.85,7205357040.69,"direct","",1712880000,"2024-04-12"
1712966400000,63910.1,67930.08,61380.12,67118.4,142973.28,9260484519.55,"direct","",1712966400,"2024-04-13"
1713052800000,65664.73,65829.47,62137.52,63910.1,129161.99,8274976778.99,"direct","",1713052800,"2024-04-14"
1713139200000,63425.62,66831.44,62307.91,65664.73,114888.51,7447486788.91,"direct","",1713139200,"2024-04-15"
1713225600000,63794.78,64347.69,61622.5,63425.62,117295.74,7365261160.36,"direct","",1713225600,"2024-04-16"
1713312000000,61277.4,64497.51,59693.9,63794.78,117381.67,7265022101.73,"direct","",1713312000,"2024-04-17"
1713398400000,63472.36,64107.95,60803.73,61277.4,104048.94,6505451110.66,"direct","",1713398400,"2024-04-18"
1713484800000,63816.17,65440.33,59615.25,63472.36,155528.24,9849989469.07,"direct","",1713484800,"2024-04-19"
1713571200000,64941.92,65417.26,63097.62,63816.17,47802.02,3071108405.42,"direct","",1713571200,"2024-04-20"
1713657600000,64939.05,65697.54,64235.92,64941.92,41885.82,2720258753.56,"direct","",1713657600,"2024-04-21"
1713744000000,66817.67,67231.24,64508.45,64939.05,70192.52,4632696136.98,"direct","",1713744000,"2024-04-22"
1713830400000,66415.18,67178.53,65792.48,66817.67,49995.22,3323230989.66,"direct","",1713830400,"2024-04-23"
1713916800000,64290.09,67073.8,63609.28,66415.18,74359.52,4863193853.66,"direct","",1713916800,"2024-04-24"
1714003200000,64499.79,65282.24,62794.61,64290.09,80113.35,5131362000.72,"direct","",1714003200,"2024-04-25"
1714089600000,63773.19,64809.95,63325.03,64499.79,63275.59,4057847143.97,"direct","",1714089600,"2024-04-26"
1714176000000,63460.18,63924.54,62482.66,63773.19,47360.28,2987000087.51,"direct","",1714176000,"2024-04-27"
1714262400000,63119.4,64371.35,62788.44,63460.18,39459.25,2510981759,"direct","",1714262400,"2024-04-28"
1714348800000,63865.18,64215.8,61790.4,63119.4,69692.25,4369050863.68,"direct","",1714348800,"2024-04-29"
1714435200000,60675.26,64730.24,59206.67,63865.18,113093.97,6942516172.14,"direct","",1714435200,"2024-04-30"
1714521600000,58354.21,60842.85,56592.17,60675.26,162507.17,9421625185.59,"direct","",1714521600,"2024-05-01"
1714608000000,59067.36,59611.83,56971.4,58354.21,95938.67,5605367169.4,"direct","",1714608000,"2024-05-02"
1714694400000,62878.69,63334.78,58813.46,59067.36,95881.25,5842009542.25,"direct","",1714694400,"2024-05-03"
1714780800000,63893.05,64522.62,62555.12,62878.69,51928.86,3297247559.85,"direct","",1714780800,"2024-05-04"
1714867200000,64015.08,64636.36,62863.54,63893.05,44021.62,2809267185.72,"direct","",1714867200,"2024-05-05"
1714953600000,63167.94,65500.32,62704.17,64015.08,75964.19,4858181439.56,"direct","",1714953600,"2024-05-06"
1715040000000,62318.05,64412.11,62266,63167.94,62433.59,3962714117.14,"direct","",1715040000,"2024-05-07"
1715126400000,61197.11,63022.19,60888.32,62318.05,61518.41,3825425581.17,"direct","",1715126400,"2024-05-08"
1715212800000,63072.99,63424.27,60630.83,61197.11,62992.84,3893828750.49,"direct","",1715212800,"2024-05-09"
1715299200000,60799.75,63464.22,60205.37,63072.99,77648.25,4795918328.83,"direct","",1715299200,"2024-05-10"
1715385600000,60828.27,61503.53,60487.31,60799.75,27062.95,1649164228.96,"direct","",1715385600,"2024-05-11"
1715472000000,61479.09,61873.13,60610.86,60828.27,26933.45,1649228798.07,"direct","",1715472000,"2024-05-12"
1715558400000,62937.34,63453.35,60753.5,61479.09,71073.89,4432311405.14,"direct","",1715558400,"2024-05-13"
1715644800000,61576.01,63113.04,61141.32,62937.34,63953.83,3958539995.58,"direct","",1715644800,"2024-05-14"
1715731200000,66208.71,66441.8,61334.37,61576.01,88204.68,5654375952.01,"direct","",1715731200,"2024-05-15"
1715817600000,65237.12,66685.35,64606.43,66208.71,66155.23,4351039006.95,"direct","",1715817600,"2024-05-16"
1715904000000,67019.04,67447.95,65106.08,65237.12,57393.81,3811130250.62,"direct","",1715904000,"2024-05-17"
1715990400000,66913.62,67379.46,66596.87,67019.04,29415.21,1969620410.81,"direct","",1715990400,"2024-05-18"
1716076800000,66271.89,67700.03,65873.15,66913.62,36716.2,2454844278.5,"direct","",1716076800,"2024-05-19"
1716163200000,71438.47,71501.59,66064.75,66271.89,98287.46,6728567354.16,"direct","",1716163200,"2024-05-20"
1716249600000,70147.42,71974.71,69169.08,71438.47,108669.97,7677967175.15,"direct","",1716249600,"2024-05-21"
1716336000000,69165.92,70652.18,69010.98,70147.42,66591.91,4649083412.35,"direct","",1716336000,"2024-05-22"
1716422400000,67973,70085.75,66580.76,69165.92,94739.33,6484249417.72,"direct","",1716422400,"2024-05-23"
1716508800000,68554.98,69246.65,66622.58,67973,60641.92,4116639473.43,"direct","",1716508800,"2024-05-24"
1716595200000,69289.77,69600.02,68505.59,68554.98,26067.27,1798649577.12,"direct","",1716595200,"2024-05-25"
1716681600000,68510.29,69542.4,68248.76,69289.77,26126.67,1801691397.22,"direct","",1716681600,"2024-05-26"
1716768000000,69432.45,70676.37,68258.23,68510.29,54877.98,3802370314.31,"direct","",1716768000,"2024-05-27"
1716854400000,68400.18,69591.34,67293.21,69432.45,72145.24,4921144043.17,"direct","",1716854400,"2024-05-28"
1716940800000,67651.14,68925,67140.69,68400.18,58100.74,3946545286.78,"direct","",1716940800,"2024-05-29"
1717027200000,68354.95,69508.11,67135.92,67651.14,68023.66,4643274016.01,"direct","",1717027200,"2024-05-30"
1717113600000,67540.93,69042.92,66665.49,68354.95,56088.61,3809215658.12,"direct","",1717113600,"2024-05-31"
1717200000000,67764.47,67883.04,67444.65,67540.93,18039.89,1221274322.34,"direct","",1717200000,"2024-06-01"
1717286400000,67767.24,68461.45,67313.07,67764.47,29702,2015727558.25,"direct","",1717286400,"2024-06-02"
1717372800000,68808.37,70281.6,67613.53,67767.24,65160.6,4502203974.42,"direct","",1717372800,"2024-06-03"
1717459200000,70537.6,71063.18,68569.21,68808.37,64376.53,4496198055.27,"direct","",1717459200,"2024-06-04"
1717545600000,71108.41,71756.71,70386.63,70537.6,69605.91,4946738786.02,"direct","",1717545600,"2024-06-05"
1717632000000,70798.63,71652.57,70155.38,71108.41,53352.31,3789321190.1,"direct","",1717632000,"2024-06-06"
1717718400000,69353.63,71963.14,68723.66,70798.63,78911.18,5563414863.08,"direct","",1717718400,"2024-06-07"
1717804800000,69308.25,69579.87,69180.83,69353.63,26283.89,1824012384.06,"direct","",1717804800,"2024-06-08"
1717891200000,69645.65,69847.25,69135.53,69308.25,22430.39,1558788037.29,"direct","",1717891200,"2024-06-09"
1717977600000,69535.89,70194.78,69185.11,69645.65,40813.4,2841579526.69,"direct","",1717977600,"2024-06-10"
1718064000000,67314.55,69582.19,66162.83,69535.89,98320.94,6630387954.86,"direct","",1718064000,"2024-06-11"
1718150400000,68264.45,69974.19,66902.48,67314.55,77401.57,5301067617.71,"direct","",1718150400,"2024-06-12"
1718236800000,66774.89,68391.64,66269.84,68264.45,56301.46,3792917738.74,"direct","",1718236800,"2024-06-13"
1718323200000,66044.24,67363.56,65076.04,66774.89,65069.77,4314937455.13,"direct","",1718323200,"2024-06-14"
1718409600000,66226.5,66456.81,65866.41,66044.24,27556.44,1824470461.02,"direct","",1718409600,"2024-06-15"
1718496000000,66676.1,66981.43,66040.46,66226.5,25965.64,1726844799.48,"direct","",1718496000,"2024-06-16"
1718582400000,66497.09,67297.68,65126.31,66676.1,71784,4747910864.26,"direct","",1718582400,"2024-06-17"
1718668800000,65175.43,66585.72,64062.76,66497.09,105972.01,6895355049.03,"direct","",1718668800,"2024-06-18"
1718755200000,64971.7,65727.24,64680.45,65175.43,51450.87,3353562927.34,"direct","",1718755200,"2024-06-19"
1718841600000,64873.76,66483.11,64560.33,64971.7,63271.9,4132755889.38,"direct","",1718841600,"2024-06-20"
1718928000000,64143.39,65068,63400.78,64873.76,69479.12,4452651815.04,"direct","",1718928000,"2024-06-21"
1719014400000,64261.58,64535.04,63943.39,64143.39,19646.88,1263391987.19,"direct","",1719014400,"2024-06-22"
1719100800000,63209.69,64519.67,63182.97,64261.58,24336.43,1558901153.32,"direct","",1719100800,"2024-06-23"
1719187200000,60295.93,63365.97,58543.07,63209.69,133804,8169702320.97,"direct","",1719187200,"2024-06-24"
1719273600000,61804.91,62373.71,60259.82,60295.93,78409.38,4811996988.1,"direct","",1719273600,"2024-06-25"
1719360000000,60861.68,62487.01,60713.18,61804.91,58972.27,3622772254.75,"direct","",1719360000,"2024-06-26"
1719446400000,61700.89,62386.63,60621.02,60861.68,55058.26,3381205263.15,"direct","",1719446400,"2024-06-27"
1719532800000,60430.42,62208.64,60060.69,61700.89,70044.79,4286848381.1,"direct","",1719532800,"2024-06-28"
1719619200000,60983.97,61221.74,60398.68,60430.42,30320.63,1847394305.94,"direct","",1719619200,"2024-06-29"
1719705600000,62773.02,63045.62,60712.83,60983.97,41605.98,2568743472.72,"direct","",1719705600,"2024-06-30"
1719792000000,62899.26,63860.07,62537.27,62773.02,63453.21,4008435725.2,"direct","",1719792000,"2024-07-01"
1719878400000,62134.95,63288.87,61816.59,62899.26,46969.75,2934839399.29,"direct","",1719878400,"2024-07-02"
1719964800000,60210.26,62286.08,59457.25,62134.95,78325.09,4740776847.66,"direct","",1719964800,"2024-07-03"
1720051200000,57051.54,60493.89,56769.98,60210.26,121692.54,7067539287.19,"direct","",1720051200,"2024-07-04"
1720137600000,56630.97,57483.53,53763.63,57051.54,168871.31,9375096530,"direct","",1720137600,"2024-07-05"
1720224000000,58233.78,58471.54,56021.41,56630.97,49552.67,2829173138.35,"direct","",1720224000,"2024-07-06"
1720310400000,55861.78,58430.01,55728.69,58233.78,49880.96,2855667166.36,"direct","",1720310400,"2024-07-07"
1720396800000,56714.46,58184.24,54289.25,55861.78,111726.28,6278306180.88,"direct","",1720396800,"2024-07-08"
1720483200000,58046.13,58274.56,56299.65,56714.46,68824.22,3951924193.25,"direct","",1720483200,"2024-07-09"
1720569600000,57730.76,59448.9,57163.42,58046.13,68378.11,3978859866.89,"direct","",1720569600,"2024-07-10"
1720656000000,57340.08,59401.97,57066.33,57730.76,74559.33,4329743192.64,"direct","",1720656000,"2024-07-11"
1720742400000,57892.48,58510.38,56546.77,57340.08,65729.06,3779223489.96,"direct","",1720742400,"2024-07-12"
1720828800000,59200.75,59841.6,57756.72,57892.48,42688.78,2501356465.17,"direct","",1720828800,"2024-07-13"
1720915200000,60804.52,61393.77,59194.42,59200.75,56469.32,3394141306.5,"direct","",1720915200,"2024-07-14"
1721001600000,64731.04,64892.07,60658.37,60804.52,97437.25,6135403826.71,"direct","",1721001600,"2024-07-15"
1721088000000,65049.71,65340.29,62407.68,64731.04,103888.37,6657111983.71,"direct","",1721088000,"2024-07-16"
1721174400000,64090.27,66079.5,63883.9,65049.71,76213.84,4954754527.46,"direct","",1721174400,"2024-07-17"
